transaction_id,transaction_datetime,date,year,month,day,dow,is_weekend,city,store_id,channel,size,variant,topping,payment_method,weather,temperature_c,quantity,list_price_idr,promo_code,discount_pct,unit_price_after_discount,delivery_fee_idr,gross_revenue_idr,rating
TX000695,2025-04-29 13:34:02,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-02,Dine-in,Regular,LessSugar,None,Credit,Sunny,34.1,1,23100.0,,0.0,23100.0,0,23100.0,4.3
TX002912,2025-04-29 14:07:17,2025-04-29,2025,4,29,Tuesday,False,Bandung,BDG-01,Takeaway,Small,Special,ExtraJackfruit,Cash,Rain,22.8,1,24000.0,,0.0,24000.0,0,24000.0,5.0
TX004550,2025-04-29 14:41:37,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-08,Takeaway,Regular,Durian,None,Debit,Rain,31.9,3,29400.0,,0.0,29400.0,0,88200.0,
TX001107,2025-04-29 14:49:09,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-04,Online-App,Large,LessSugar,ExtraCoconut,Credit,Cloudy,31.6,1,31300.0,APP5,0.05,29700.0,10000,39700.0,
TX005509,2025-04-29 15:01:08,2025-04-29,2025,4,29,Tuesday,False,Bandung,BDG-05,Takeaway,Large,Original,None,Debit,Sunny,28.1,1,26000.0,,0.0,26000.0,0,26000.0,
TX003693,2025-04-29 15:03:38,2025-04-29,2025,4,29,Tuesday,False,Bandung,BDG-02,Online-App,Regular,Special,None,Credit,Cloudy,23.6,4,25000.0,B2G1,0.33,16800.0,8000,75200.0,
TX003752,2025-04-29 17:08:05,2025-04-29,2025,4,29,Tuesday,False,Denpasar,DPS-02,Takeaway,Large,LessSugar,ExtraAvocado,Cash,Cloudy,29.2,1,33100.0,PAYDAY20,0.2,26500.0,0,26500.0,4.6
TX006521,2025-04-29 17:11:14,2025-04-29,2025,4,29,Tuesday,False,Surabaya,SBY-05,Online-App,Regular,Special,None,OVO,Sunny,35.7,4,25800.0,,0.0,25800.0,10000,113200.0,
TX000202,2025-04-29 17:44:12,2025-04-29,2025,4,29,Tuesday,False,Surabaya,SBY-06,Dine-in,Regular,Original,None,ShopeePay,Cloudy,35.9,1,22700.0,,0.0,22700.0,0,22700.0,
TX000585,2025-04-29 19:28:45,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-09,Delivery,Regular,Special,ExtraCoconut,GoPay,Sunny,35.8,1,30200.0,,0.0,30200.0,10000,40200.0,
TX009171,2025-04-29 19:47:34,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-10,Delivery,Large,Original,None,Debit,Sunny,32.4,3,27300.0,B2G1,0.33,18300.0,10000,64900.0,
TX005770,2025-04-29 20:06:01,2025-04-29,2025,4,29,Tuesday,False,Jakarta,JKT-06,Takeaway,Large,Original,None,QRIS,Sunny,33.3,1,27300.0,,0.0,27300.0,0,27300.0,
TX007695,2025-04-29 20:29:20,2025-04-29,2025,4,29,Tuesday,False,Surabaya,SBY-05,Takeaway,Large,Original,None,Cash,Sunny,38.8,1,26800.0,,0.0,26800.0,0,26800.0,4.4
TX003024,2025-04-29 21:26:48,2025-04-29,2025,4,29,Tuesday,False,Bandung,BDG-03,Delivery,Large,Special,None,Cash,Cloudy,26.9,1,29000.0,,0.0,29000.0,8000,37000.0,
TX008287,2025-04-30 10:52:43,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-05,Dine-in,Large,Special,None,Cash,Sunny,31.3,1,30400.0,,0.0,30400.0,0,30400.0,3.5
TX002519,2025-04-30 11:11:58,2025-04-30,2025,4,30,Wednesday,False,Surabaya,SBY-01,Takeaway,Regular,Original,None,Cash,Cloudy,34.7,1,22700.0,PAYDAY20,0.2,18200.0,0,18200.0,4.6
TX004613,2025-04-30 11:17:41,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-03,Dine-in,Regular,Original,None,ShopeePay,Rain,31.8,1,23100.0,PAYDAY20,0.2,18500.0,0,18500.0,4.4
TX002004,2025-04-30 11:53:26,2025-04-30,2025,4,30,Wednesday,False,Bandung,BDG-02,Dine-in,Regular,Original,None,Cash,Rain,21.2,1,22000.0,,0.0,22000.0,0,22000.0,
TX001045,2025-04-30 12:38:49,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-01,Takeaway,Regular,Special,ExtraCoconut,Credit,Cloudy,32.3,1,30200.0,,0.0,30200.0,0,30200.0,
TX007356,2025-04-30 13:00:59,2025-04-30,2025,4,30,Wednesday,False,Surabaya,SBY-03,Dine-in,Regular,Durian,None,OVO,Cloudy,32.5,2,28800.0,PAYDAY20,0.2,23000.0,0,46000.0,4.2
TX008370,2025-04-30 15:05:44,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-02,Dine-in,Large,Original,None,Debit,Sunny,32.8,2,27300.0,,0.0,27300.0,0,54600.0,4.4
TX002433,2025-04-30 15:59:54,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-08,Takeaway,Regular,Original,ExtraJackfruit,OVO,Rain,31.4,1,27100.0,,0.0,27100.0,0,27100.0,3.9
TX005337,2025-04-30 16:47:46,2025-04-30,2025,4,30,Wednesday,False,Surabaya,SBY-04,Takeaway,Large,Original,None,OVO,Cloudy,31.5,2,26800.0,,0.0,26800.0,0,53600.0,5.0
TX007286,2025-04-30 16:49:55,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-10,Takeaway,Large,Original,None,QRIS,Rain,30.1,2,27300.0,,0.0,27300.0,0,54600.0,
TX002266,2025-04-30 17:23:59,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-09,Takeaway,Large,Original,None,Cash,Cloudy,28.7,2,27300.0,,0.0,27300.0,0,54600.0,
TX001362,2025-04-30 17:57:46,2025-04-30,2025,4,30,Wednesday,False,Denpasar,DPS-03,Takeaway,Small,Original,None,OVO,Rain,31.3,1,19400.0,,0.0,19400.0,0,19400.0,
TX005474,2025-04-30 19:23:07,2025-04-30,2025,4,30,Wednesday,False,Bandung,BDG-03,Dine-in,Large,Special,ExtraAvocado,Cash,Sunny,27.3,4,34000.0,,0.0,34000.0,0,136000.0,
TX002181,2025-04-30 20:28:07,2025-04-30,2025,4,30,Wednesday,False,Jakarta,JKT-01,Takeaway,Small,LessSugar,None,Cash,Sunny,34.5,1,18900.0,,0.0,18900.0,0,18900.0,5.0
TX005086,2025-04-30 20:44:56,2025-04-30,2025,4,30,Wednesday,False,Bandung,BDG-03,Takeaway,Large,Original,ExtraJackfruit,ShopeePay,Rain,23.3,3,30000.0,PAYDAY20,0.2,24000.0,0,72000.0,5.0
TX000143,2025-05-01 09:06:53,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-07,Online-App,Small,LessSugar,None,Credit,Sunny,33.1,3,18900.0,,0.0,18900.0,10000,66700.0,
TX004976,2025-05-01 11:01:31,2025-05-01,2025,5,1,Thursday,False,Denpasar,DPS-02,Delivery,Small,Original,ExtraCoconut,GoPay,Rain,26.1,1,23400.0,,0.0,23400.0,12000,35400.0,
TX007551,2025-05-01 11:50:47,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-03,Takeaway,Regular,Original,None,Cash,Cloudy,29.6,1,23100.0,,0.0,23100.0,0,23100.0,
TX003293,2025-05-01 12:32:28,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-01,Takeaway,Regular,Original,None,Debit,Rain,29.8,1,23100.0,,0.0,23100.0,0,23100.0,4.2
TX001021,2025-05-01 13:02:01,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-06,Online-App,Regular,LessSugar,None,Cash,Sunny,28.5,1,23100.0,PAYDAY20,0.2,18500.0,10000,28500.0,
TX000339,2025-05-01 14:12:17,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-04,Takeaway,Regular,LessSugar,None,QRIS,Rain,26.7,1,23100.0,RAINY15,0.15,19600.0,0,19600.0,4.7
TX006342,2025-05-01 16:01:42,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-07,Takeaway,Large,Special,None,Credit,Sunny,35.8,1,30400.0,,0.0,30400.0,0,30400.0,4.9
TX005278,2025-05-01 16:02:13,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-01,Delivery,Regular,Original,None,ShopeePay,Rain,32.4,1,23100.0,,0.0,23100.0,10000,33100.0,
TX001238,2025-05-01 16:43:26,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-07,Dine-in,Regular,Original,None,Cash,Sunny,36.8,1,23100.0,,0.0,23100.0,0,23100.0,4.4
TX007592,2025-05-01 17:59:38,2025-05-01,2025,5,1,Thursday,False,Medan,MDN-01,Online-App,Regular,Original,ExtraAvocado,QRIS,Cloudy,30.7,3,27400.0,B2G1,0.33,18400.0,8000,63200.0,
TX009402,2025-05-01 18:01:02,2025-05-01,2025,5,1,Thursday,False,Bandung,BDG-02,Delivery,Regular,Original,None,OVO,Sunny,23.2,1,22000.0,,0.0,22000.0,10000,32000.0,
TX009642,2025-05-01 18:06:42,2025-05-01,2025,5,1,Thursday,False,Medan,MDN-03,Dine-in,Large,Original,None,Debit,Sunny,32.4,1,26500.0,,0.0,26500.0,0,26500.0,
TX000382,2025-05-01 18:23:38,2025-05-01,2025,5,1,Thursday,False,Surabaya,SBY-03,Delivery,Regular,Special,None,Debit,Rain,32.6,3,25800.0,RAINY15,0.15,21900.0,10000,75700.0,
TX006080,2025-05-01 18:51:48,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-05,Online-App,Large,Original,None,GoPay,Sunny,28.4,1,27300.0,PAYDAY20,0.2,21800.0,12000,33800.0,
TX000812,2025-05-01 19:01:15,2025-05-01,2025,5,1,Thursday,False,Jakarta,JKT-02,Dine-in,Large,Original,None,QRIS,Sunny,35.4,2,27300.0,,0.0,27300.0,0,54600.0,3.7
TX000297,2025-05-01 19:31:17,2025-05-01,2025,5,1,Thursday,False,Denpasar,DPS-02,Online-App,Small,LessSugar,None,QRIS,Cloudy,27.8,1,19400.0,,0.0,19400.0,14000,33400.0,
TX006778,2025-05-01 19:39:26,2025-05-01,2025,5,1,Thursday,False,Bandung,BDG-05,Online-App,Regular,Original,ExtraAvocado,Debit,Rain,25.5,2,27000.0,RAINY15,0.15,23000.0,10000,56000.0,
TX003388,2025-05-01 20:40:42,2025-05-01,2025,5,1,Thursday,False,Surabaya,SBY-01,Dine-in,Large,Original,None,GoPay,Sunny,34.8,1,26800.0,PAYDAY20,0.2,21400.0,0,21400.0,
TX001835,2025-05-02 10:36:35,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-10,Takeaway,Large,Original,None,QRIS,Sunny,35.2,1,27300.0,,0.0,27300.0,0,27300.0,4.9
TX003359,2025-05-02 12:42:11,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-09,Takeaway,Regular,LessSugar,ExtraCoconut,Cash,Rain,29.5,1,27100.0,,0.0,27100.0,0,27100.0,
TX006215,2025-05-02 13:39:30,2025-05-02,2025,5,2,Friday,False,Denpasar,DPS-02,Dine-in,Large,Original,ExtraJackfruit,Cash,Rain,25.0,1,32100.0,,0.0,32100.0,0,32100.0,3.8
TX003970,2025-05-02 13:58:27,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-03,Dine-in,Small,Original,ExtraAvocado,Debit,Rain,27.4,1,23900.0,,0.0,23900.0,0,23900.0,4.3
TX000286,2025-05-02 13:59:46,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-06,Delivery,Small,Original,ExtraAvocado,ShopeePay,Cloudy,31.7,1,23900.0,,0.0,23900.0,10000,33900.0,
TX002409,2025-05-02 14:03:34,2025-05-02,2025,5,2,Friday,False,Medan,MDN-02,Delivery,Small,Durian,ExtraAvocado,QRIS,Sunny,35.5,2,28500.0,APP5,0.05,27100.0,8000,62200.0,
TX007927,2025-05-02 15:23:38,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-08,Takeaway,Regular,Durian,None,Cash,Sunny,36.8,1,29400.0,,0.0,29400.0,0,29400.0,3.6
TX006504,2025-05-02 16:29:07,2025-05-02,2025,5,2,Friday,False,Medan,MDN-03,Takeaway,Small,Special,None,GoPay,Sunny,33.6,1,20400.0,,0.0,20400.0,0,20400.0,4.1
TX001860,2025-05-02 17:15:16,2025-05-02,2025,5,2,Friday,False,Medan,MDN-01,Takeaway,Large,Original,ExtraAvocado,QRIS,Rain,28.8,3,31500.0,,0.0,31500.0,0,94500.0,
TX007304,2025-05-02 17:32:45,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-07,Takeaway,Large,Original,ExtraJackfruit,Cash,Cloudy,30.5,1,31300.0,APP5,0.05,29700.0,0,29700.0,
TX002725,2025-05-02 18:23:10,2025-05-02,2025,5,2,Friday,False,Jakarta,JKT-05,Dine-in,Regular,Original,None,Cash,Rain,30.8,2,23100.0,,0.0,23100.0,0,46200.0,5.0
TX008857,2025-05-02 18:32:42,2025-05-02,2025,5,2,Friday,False,Denpasar,DPS-02,Dine-in,Large,Original,None,QRIS,Sunny,32.2,3,28100.0,,0.0,28100.0,0,84300.0,
TX006594,2025-05-02 19:54:59,2025-05-02,2025,5,2,Friday,False,Medan,MDN-01,Dine-in,Small,Special,None,QRIS,Cloudy,32.9,2,20400.0,,0.0,20400.0,0,40800.0,
TX009431,2025-05-02 20:22:17,2025-05-02,2025,5,2,Friday,False,Surabaya,SBY-06,Dine-in,Regular,Special,CheeseFoam,QRIS,Sunny,32.1,1,31800.0,,0.0,31800.0,0,31800.0,4.6
TX006336,2025-05-02 20:31:10,2025-05-02,2025,5,2,Friday,False,Medan,MDN-03,Delivery,Regular,Special,None,OVO,Cloudy,32.7,1,25500.0,,0.0,25500.0,8000,33500.0,
TX004989,2025-05-02 20:48:19,2025-05-02,2025,5,2,Friday,False,Surabaya,SBY-03,Dine-in,Large,Original,ExtraCoconut,Debit,Cloudy,32.0,1,30800.0,,0.0,30800.0,0,30800.0,4.3
TX006823,2025-05-03 10:17:30,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-03,Dine-in,Large,Original,None,Credit,Cloudy,31.3,1,27300.0,,0.0,27300.0,0,27300.0,4.9
TX000472,2025-05-03 11:02:51,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-09,Dine-in,Regular,Original,ExtraAvocado,Cash,Cloudy,30.8,2,28100.0,WEEKEND10,0.1,25300.0,0,50600.0,
TX003728,2025-05-03 11:48:09,2025-05-03,2025,5,3,Saturday,True,Medan,MDN-01,Dine-in,Large,Original,ExtraCoconut,QRIS,Cloudy,29.6,4,30500.0,,0.0,30500.0,0,122000.0,
TX007103,2025-05-03 11:58:26,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-06,Dine-in,Regular,LessSugar,ExtraAvocado,ShopeePay,Cloudy,31.1,6,28100.0,WEEKEND10,0.1,25300.0,0,151800.0,4.8
TX000722,2025-05-03 12:24:00,2025-05-03,2025,5,3,Saturday,True,Bandung,BDG-04,Delivery,Large,Original,None,Cash,Rain,23.1,3,26000.0,,0.0,26000.0,8000,86000.0,
TX004925,2025-05-03 13:03:47,2025-05-03,2025,5,3,Saturday,True,Medan,MDN-03,Dine-in,Large,Original,None,OVO,Cloudy,31.2,1,26500.0,,0.0,26500.0,0,26500.0,3.8
TX008488,2025-05-03 13:36:06,2025-05-03,2025,5,3,Saturday,True,Denpasar,DPS-03,Dine-in,Small,Original,ExtraJackfruit,Debit,Cloudy,32.8,2,23400.0,WEEKEND10,0.1,21100.0,0,42200.0,5.0
TX007682,2025-05-03 14:15:05,2025-05-03,2025,5,3,Saturday,True,Medan,MDN-03,Dine-in,Large,Original,ExtraCoconut,ShopeePay,Cloudy,31.8,1,30500.0,,0.0,30500.0,0,30500.0,
TX006225,2025-05-03 14:47:36,2025-05-03,2025,5,3,Saturday,True,Denpasar,DPS-03,Dine-in,Regular,Original,None,Cash,Sunny,33.5,1,23800.0,WEEKEND10,0.1,21400.0,0,21400.0,5.0
TX007900,2025-05-03 14:47:50,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-01,Dine-in,Large,Original,None,Debit,Sunny,35.2,1,27300.0,,0.0,27300.0,0,27300.0,
TX008747,2025-05-03 16:52:49,2025-05-03,2025,5,3,Saturday,True,Bandung,BDG-02,Dine-in,Regular,Special,None,Debit,Cloudy,25.2,1,25000.0,,0.0,25000.0,0,25000.0,
TX007694,2025-05-03 17:25:45,2025-05-03,2025,5,3,Saturday,True,Surabaya,SBY-04,Takeaway,Regular,Special,None,Debit,Cloudy,32.6,3,25800.0,,0.0,25800.0,0,77400.0,4.0
TX007636,2025-05-03 17:30:57,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-10,Takeaway,Small,Special,ExtraAvocado,Cash,Sunny,37.1,2,26000.0,WEEKEND10,0.1,23400.0,0,46800.0,5.0
TX004555,2025-05-03 19:55:46,2025-05-03,2025,5,3,Saturday,True,Jakarta,JKT-09,Takeaway,Regular,Original,None,Cash,Rain,29.2,2,23100.0,,0.0,23100.0,0,46200.0,3.8
TX008786,2025-05-03 19:55:51,2025-05-03,2025,5,3,Saturday,True,Bandung,BDG-02,Dine-in,Regular,Original,None,QRIS,Sunny,26.4,1,22000.0,,0.0,22000.0,0,22000.0,3.6
TX005672,2025-05-04 11:04:33,2025-05-04,2025,5,4,Sunday,True,Surabaya,SBY-06,Dine-in,Regular,Special,ExtraCoconut,GoPay,Cloudy,34.0,1,29800.0,,0.0,29800.0,0,29800.0,
TX003354,2025-05-04 11:07:22,2025-05-04,2025,5,4,Sunday,True,Jakarta,JKT-10,Online-App,Regular,Special,ExtraJackfruit,QRIS,Cloudy,30.0,5,30200.0,,0.0,30200.0,12000,163000.0,
TX005781,2025-05-04 11:47:50,2025-05-04,2025,5,4,Sunday,True,Denpasar,DPS-03,Dine-in,Regular,Durian,ExtraJackfruit,Credit,Cloudy,31.4,2,34200.0,WEEKEND10,0.1,30800.0,0,61600.0,4.6
TX001106,2025-05-04 11:56:17,2025-05-04,2025,5,4,Sunday,True,Surabaya,SBY-03,Dine-in,Regular,Original,None,Cash,Cloudy,31.3,1,22700.0,,0.0,22700.0,0,22700.0,
TX009420,2025-05-04 12:27:29,2025-05-04,2025,5,4,Sunday,True,Bandung,BDG-02,Online-App,Small,Special,ExtraAvocado,QRIS,Rain,21.5,1,25000.0,APP5,0.05,23800.0,8000,31800.0,
TX008349,2025-05-04 14:14:49,2025-05-04,2025,5,4,Sunday,True,Bandung,BDG-01,Dine-in,Large,Special,ExtraJackfruit,GoPay,Sunny,23.1,2,33000.0,,0.0,33000.0,0,66000.0,
TX005744,2025-05-04 14:41:24,2025-05-04,2025,5,4,Sunday,True,Medan,MDN-02,Dine-in,Small,LessSugar,ExtraJackfruit,QRIS,Sunny,29.9,1,22400.0,,0.0,22400.0,0,22400.0,
TX001098,2025-05-04 15:13:05,2025-05-04,2025,5,4,Sunday,True,Medan,MDN-01,Dine-in,Large,LessSugar,ExtraAvocado,Debit,Cloudy,26.7,1,31500.0,,0.0,31500.0,0,31500.0,
TX001383,2025-05-04 16:04:59,2025-05-04,2025,5,4,Sunday,True,Jakarta,JKT-05,Takeaway,Small,Special,ExtraAvocado,Debit,Rain,30.5,1,26000.0,RAINY15,0.15,22100.0,0,22100.0,3.7
TX006386,2025-05-04 16:36:35,2025-05-04,2025,5,4,Sunday,True,Jakarta,JKT-05,Delivery,Regular,LessSugar,None,Cash,Cloudy,31.3,2,23100.0,WEEKEND10,0.1,20800.0,12000,53600.0,
TX006810,2025-05-04 16:50:34,2025-05-04,2025,5,4,Sunday,True,Jakarta,JKT-07,Delivery,Small,Special,None,Credit,Rain,30.8,2,21000.0,WEEKEND10,0.1,18900.0,12000,49800.0,
TX005114,2025-05-04 17:37:23,2025-05-04,2025,5,4,Sunday,True,Bandung,BDG-04,Dine-in,Regular,Special,None,GoPay,Cloudy,28.8,3,25000.0,WEEKEND10,0.1,22500.0,0,67500.0,3.7
TX002040,2025-05-04 18:34:38,2025-05-04,2025,5,4,Sunday,True,Jakarta,JKT-07,Dine-in,Regular,Original,None,Credit,Rain,30.3,1,23100.0,,0.0,23100.0,0,23100.0,4.6
TX000875,2025-05-04 20:40:42,2025-05-04,2025,5,4,Sunday,True,Denpasar,DPS-02,Dine-in,Regular,Original,None,GoPay,Sunny,31.5,2,23800.0,,0.0,23800.0,0,47600.0,
TX007037,2025-05-05 12:21:25,2025-05-05,2025,5,5,Monday,False,Bandung,BDG-03,Dine-in,Large,Special,ExtraAvocado,Credit,Sunny,27.8,2,34000.0,,0.0,34000.0,0,68000.0,5.0
TX003977,2025-05-05 12:38:51,2025-05-05,2025,5,5,Monday,False,Bandung,BDG-03,Takeaway,Large,Original,None,QRIS,Sunny,23.4,2,26000.0,,0.0,26000.0,0,52000.0,
TX006754,2025-05-05 13:24:11,2025-05-05,2025,5,5,Monday,False,Jakarta,JKT-06,Takeaway,Regular,Original,None,QRIS,Sunny,38.0,1,23100.0,APP5,0.05,21900.0,0,21900.0,4.1
TX006741,2025-05-05 14:36:54,2025-05-05,2025,5,5,Monday,False,Jakarta,JKT-06,Online-App,Regular,LessSugar,ExtraAvocado,GoPay,Cloudy,29.7,1,28100.0,,0.0,28100.0,10000,38100.0,
TX007075,2025-05-05 14:50:47,2025-05-05,2025,5,5,Monday,False,Surabaya,SBY-06,Takeaway,Regular,Special,ExtraCoconut,GoPay,Sunny,33.6,1,29800.0,WEEKEND10,0.1,26800.0,0,26800.0,5.0
TX004222,2025-05-05 15:03:38,2025-05-05,2025,5,5,Monday,False,Bandung,BDG-01,Dine-in,Regular,Special,ExtraJackfruit,Credit,Rain,23.7,1,29000.0,RAINY15,0.15,24600.0,0,24600.0,5.0
TX000431,2025-05-05 15:50:57,2025-05-05,2025,5,5,Monday,False,Bandung,BDG-03,Online-App,Small,Special,None,Cash,Sunny,26.0,3,20000.0,,0.0,20000.0,8000,68000.0,
TX004007,2025-05-05 16:33:11,2025-05-05,2025,5,5,Monday,False,Medan,MDN-02,Dine-in,Regular,Original,ExtraAvocado,OVO,Sunny,33.9,1,27400.0,WEEKEND10,0.1,24700.0,0,24700.0,
TX001278,2025-05-05 16:52:31,2025-05-05,2025,5,5,Monday,False,Jakarta,JKT-10,Dine-in,Regular,LessSugar,None,QRIS,Rain,28.9,1,23100.0,RAINY15,0.15,19600.0,0,19600.0,
TX001817,2025-05-05 17:07:32,2025-05-05,2025,5,5,Monday,False,Denpasar,DPS-02,Online-App,Regular,Special,CheeseFoam,GoPay,Cloudy,30.7,1,33000.0,,0.0,33000.0,10000,43000.0,
TX001847,2025-05-05 18:31:51,2025-05-05,2025,5,5,Monday,False,Jakarta,JKT-08,Dine-in,Small,Special,ExtraCoconut,GoPay,Sunny,28.6,4,25000.0,B2G1,0.33,16800.0,0,67200.0,4.0
TX005953,2025-05-05 19:27:55,2025-05-05,2025,5,5,Monday,False,Jakarta,JKT-10,Delivery,Regular,Original,ExtraJackfruit,Cash,Cloudy,34.7,2,27100.0,RAINY15,0.15,23000.0,12000,58000.0,
TX003820,2025-05-06 09:13:39,2025-05-06,2025,5,6,Tuesday,False,Denpasar,DPS-02,Online-App,Regular,LessSugar,None,Credit,Sunny,32.6,3,23800.0,,0.0,23800.0,10000,81400.0,
TX005524,2025-05-06 10:02:20,2025-05-06,2025,5,6,Tuesday,False,Surabaya,SBY-02,Online-App,Regular,Durian,ExtraAvocado,Credit,Sunny,37.0,1,33800.0,APP5,0.05,32100.0,10000,42100.0,
TX004248,2025-05-06 11:26:32,2025-05-06,2025,5,6,Tuesday,False,Surabaya,SBY-03,Takeaway,Regular,Original,CheeseFoam,Cash,Cloudy,34.8,1,28700.0,,0.0,28700.0,0,28700.0,4.7
TX009493,2025-05-06 11:31:34,2025-05-06,2025,5,6,Tuesday,False,Bandung,BDG-04,Takeaway,Small,Original,ExtraAvocado,OVO,Cloudy,26.0,1,23000.0,,0.0,23000.0,0,23000.0,
TX002714,2025-05-06 13:09:12,2025-05-06,2025,5,6,Tuesday,False,Bandung,BDG-04,Dine-in,Large,Original,None,QRIS,Sunny,24.2,1,26000.0,,0.0,26000.0,0,26000.0,4.4
TX002362,2025-05-06 13:22:39,2025-05-06,2025,5,6,Tuesday,False,Surabaya,SBY-06,Takeaway,Small,Original,None,OVO,Cloudy,36.0,2,18500.0,APP5,0.05,17600.0,0,35200.0,
TX000847,2025-05-06 13:24:38,2025-05-06,2025,5,6,Tuesday,False,Jakarta,JKT-09,Dine-in,Small,Original,None,Cash,Sunny,32.0,1,18900.0,,0.0,18900.0,0,18900.0,4.5
TX004757,2025-05-06 13:31:16,2025-05-06,2025,5,6,Tuesday,False,Denpasar,DPS-03,Dine-in,Regular,Durian,ExtraAvocado,Credit,Rain,32.6,3,35200.0,RAINY15,0.15,29900.0,0,89700.0,
TX002300,2025-05-06 14:34:46,2025-05-06,2025,5,6,Tuesday,False,Surabaya,SBY-03,Takeaway,Small,Durian,None,OVO,Sunny,33.4,1,23700.0,,0.0,23700.0,0,23700.0,3.9
TX004295,2025-05-06 14:45:56,2025-05-06,2025,5,6,Tuesday,False,Denpasar,DPS-02,Delivery,Regular,LessSugar,None,Cash,Rain,28.4,2,23800.0,,0.0,23800.0,10000,57600.0,
TX005566,2025-05-06 15:01:19,2025-05-06,2025,5,6,Tuesday,False,Medan,MDN-03,Takeaway,Regular,Original,None,Credit,Cloudy,30.3,1,22400.0,,0.0,22400.0,0,22400.0,4.9
TX008543,2025-05-06 15:55:44,2025-05-06,2025,5,6,Tuesday,False,Jakarta,JKT-05,Delivery,Small,Special,None,QRIS,Sunny,32.0,2,21000.0,,0.0,21000.0,10000,52000.0,
TX002450,2025-05-06 15:57:34,2025-05-06,2025,5,6,Tuesday,False,Jakarta,JKT-03,Online-App,Regular,Original,None,Cash,Sunny,34.7,3,23100.0,,0.0,23100.0,10000,79300.0,
TX001071,2025-05-06 16:05:08,2025-05-06,2025,5,6,Tuesday,False,Bandung,BDG-04,Dine-in,Small,Original,None,OVO,Sunny,25.5,2,18000.0,,0.0,18000.0,0,36000.0,4.3
TX007276,2025-05-06 16:35:51,2025-05-06,2025,5,6,Tuesday,False,Bandung,BDG-04,Online-App,Large,Original,None,QRIS,Cloudy,25.1,1,26000.0,,0.0,26000.0,8000,34000.0,
TX003592,2025-05-06 17:05:05,2025-05-06,2025,5,6,Tuesday,False,Medan,MDN-02,Online-App,Regular,Special,ExtraCoconut,Credit,Rain,29.5,2,29500.0,APP5,0.05,28000.0,12000,68000.0,
TX009233,2025-05-06 17:22:37,2025-05-06,2025,5,6,Tuesday,False,Bandung,BDG-04,Dine-in,Regular,LessSugar,ExtraAvocado,ShopeePay,Sunny,26.0,2,27000.0,,0.0,27000.0,0,54000.0,
TX002262,2025-05-06 19:55:50,2025-05-06,2025,5,6,Tuesday,False,Jakarta,JKT-08,Takeaway,Regular,Special,ExtraJackfruit,QRIS,Sunny,33.6,1,30200.0,RAINY15,0.15,25700.0,0,25700.0,4.8
TX006349,2025-05-06 20:00:05,2025-05-06,2025,5,6,Tuesday,False,Jakarta,JKT-07,Dine-in,Regular,Special,None,ShopeePay,Cloudy,33.4,1,26200.0,,0.0,26200.0,0,26200.0,4.9
TX006855,2025-05-07 09:22:50,2025-05-07,2025,5,7,Wednesday,False,Bandung,BDG-03,Dine-in,Regular,Original,ExtraAvocado,ShopeePay,Sunny,29.4,2,27000.0,,0.0,27000.0,0,54000.0,5.0
TX002073,2025-05-07 09:46:09,2025-05-07,2025,5,7,Wednesday,False,Surabaya,SBY-01,Dine-in,Regular,Original,None,Cash,Sunny,38.3,1,22700.0,,0.0,22700.0,0,22700.0,3.7
